"Postal Areas (UR) by Highest Year of School Completed (HSCP)"
"Counting: Persons, Place of Usual Residence"

,"Highest Year of School Completed (HSCP)","Year 12 or equivalent","Year 11 or equivalent","Year 10 or equivalent","Year 9 or equivalent","Year 8 or below","Did not go to school","Not stated","Not applicable","Total",
,"Postal Areas (UR)",
,"7120, Tas",368,118,565,238,146,9,128,435,2007,
,"7140, Tas",2028,791,3236,1016,611,45,747,2187,10661,
,"7150, Tas",936,197,597,183,105,7,138,511,2674,
,"7155, Tas",385,68,188,64,16,5,45,214,985,
,"7162, Tas",297,42,128,29,25,0,26,97,644,
,"7163, Tas",81,22,62,11,7,0,16,39,238,
,"7170, Tas",1750,329,1173,212,96,3,168,955,4686,
,"7171, Tas",828,233,830,209,123,4,177,602,3006,
,"7172, Tas",669,236,920,302,211,11,225,576,3150,
,"7173, Tas",1562,503,1759,465,201,15,405,1279,6189,
,"7176, Tas",106,32,136,34,15,0,11,82,416,
,"7177, Tas",113,27,161,35,28,0,36,75,475,
,"7178, Tas",98,27,97,32,20,0,14,68,356,
,"7179, Tas",114,17,107,22,21,0,18,39,338,
,"7180, Tas",91,21,70,25,12,0,18,38,275,
,"7182, Tas",63,17,67,34,22,0,18,31,252,
,"7183, Tas",27,6,20,10,3,0,5,18,89,
,"7184, Tas",153,44,205,96,62,4,68,136,768,
,"7186, Tas",63,18,74,38,14,0,21,53,281,
,"7190, Tas",637,171,945,376,166,11,248,451,3005,
,"7209, Tas",110,26,128,39,31,0,25,65,424,
,"7210, Tas",189,67,304,125,88,0,69,151,993,
,"7211, Tas",95,28,124,27,16,5,44,87,426,
,"7212, Tas",483,101,560,131,84,8,107,364,1838,
,"7213, Tas",52,20,85,33,17,0,26,69,302,
,"7214, Tas",102,40,189,83,60,10,43,122,649,
,"7215, Tas",903,237,921,311,171,6,211,525,3285,
,"7216, Tas",739,238,992,353,221,15,315,523,3396,
,"7248, Tas",4107,1002,3993,1206,937,144,1099,2927,15415,
,"7249, Tas",3646,866,3286,913,739,42,725,2091,12308,
,"7250, Tas",14668,3493,12168,3273,2039,107,2593,8894,47235,
,"7252, Tas",636,151,708,175,81,6,128,382,2267,
,"7253, Tas",913,375,1614,441,252,10,375,1120,5100,
,"7254, Tas",102,29,153,49,20,0,41,99,493,
,"7255, Tas",218,59,191,60,43,0,35,99,705,
,"7256, Tas",408,123,476,114,92,0,107,244,1564,
,"7257, Tas",6,0,21,7,8,0,7,15,64,
,"7258, Tas",273,69,284,69,34,0,28,182,939,
,"7259, Tas",99,36,144,37,24,0,34,82,456,
,"7260, Tas",502,197,1125,313,239,6,164,670,3216,
,"7261, Tas",30,17,74,23,19,0,7,35,205,
,"7262, Tas",344,100,581,167,109,4,111,298,1714,
,"7263, Tas",97,32,293,73,34,0,46,165,740,
,"7264, Tas",115,42,208,92,54,0,58,112,681,
,"7265, Tas",63,18,66,34,16,0,17,60,274,
,"7267, Tas",214,62,273,77,39,0,40,179,884,
,"7268, Tas",282,53,304,96,45,5,80,202,1067,
,"7270, Tas",882,307,1295,452,237,17,253,653,4096,
,"7275, Tas",807,227,839,274,118,3,183,600,3051,
,"7276, Tas",138,28,185,47,21,0,18,123,560,
,"7277, Tas",1404,397,1426,360,186,19,329,1139,5260,
,"7290, Tas",461,175,644,143,85,4,89,461,2062,
,"7291, Tas",216,59,265,70,37,0,62,161,870,
,"7292, Tas",160,44,210,55,41,0,33,150,693,
,"7300, Tas",637,228,979,253,164,3,158,619,3041,
,"7301, Tas",797,316,1275,433,247,4,224,718,4014,
,"7302, Tas",325,128,572,190,99,3,94,369,1780,
,"7303, Tas",537,136,750,218,143,5,123,428,2340,
,"7304, Tas",1381,454,1602,602,351,16,357,1113,5876,
,"7305, Tas",172,101,433,124,80,0,85,237,1232,
,"7306, Tas",811,287,1275,388,229,11,220,729,3950,
,"7307, Tas",1836,653,3119,890,510,23,529,1689,9249,
,"7310, Tas",5578,1934,8328,2610,1546,62,1767,5358,27183,
,"7315, Tas",2738,991,4477,1401,993,34,1005,2631,14270,
,"7316, Tas",1252,448,1889,549,334,10,350,1184,6016,
,"7320, Tas",3589,1320,4830,1467,905,50,1216,3348,16725,
,"7321, Tas",930,336,1535,435,228,20,273,934,4691,
,"7322, Tas",672,305,1292,396,291,13,262,743,3974,
,"7325, Tas",1751,658,2643,849,516,36,538,1580,8571,
,"7330, Tas",992,524,2219,684,401,13,364,1559,6756,
,"7331, Tas",101,24,150,51,11,0,46,99,482,
,"7467, Tas",311,152,665,165,109,11,145,416,1974,
,"7468, Tas",126,53,241,54,33,0,42,113,662,
,"7469, Tas",130,78,315,93,49,5,71,191,932,
,"7470, Tas",182,81,244,92,44,3,66,213,925,
,"Unclassified (Aust.)",0,0,8,0,0,0,8,0,16,
,"0800, NT",2276,362,517,111,91,12,838,337,4544,
,"0810, NT",11916,2691,3668,1037,1125,250,3024,6011,29722,
,"0812, NT",6399,2105,2845,783,571,157,1980,4475,19315,
,"0820, NT",8307,1724,2320,566,480,63,2598,2992,19050,
,"0822, NT",3699,2042,4121,2026,3121,436,1458,7209,24112,
,"0828, NT",247,105,204,93,50,8,793,195,1695,
,"0829, NT",604,161,213,24,18,0,70,47,1137,
,"0830, NT",4995,2020,3196,755,455,67,1696,4792,17976,
,"0832, NT",3288,1201,1509,303,163,27,554,2619,9664,
,"0835, NT",1387,605,1042,285,158,7,689,1024,5197,
,"0836, NT",1811,886,1401,369,206,22,704,1687,7086,
,"0837, NT",107,42,103,22,14,0,124,116,528,
,"0838, NT",162,87,135,48,27,0,111,163,733,
,"0840, NT",116,46,131,46,49,5,87,75,555,
,"0841, NT",129,72,144,32,29,0,123,165,694,
,"0845, NT",66,33,58,20,17,0,83,61,338,
,"0846, NT",39,34,48,19,22,0,23,50,235,
,"0847, NT",75,39,59,35,42,4,37,91,382,
,"0850, NT",1958,709,1318,414,476,69,807,1835,7586,
,"0852, NT",1096,608,1317,733,851,266,591,2512,7974,
,"0853, NT",325,58,70,9,3,0,38,241,744,
,"0854, NT",105,60,147,85,73,15,163,279,927,
,"0860, NT",600,236,458,222,236,62,515,731,3060,
,"0862, NT",127,63,96,58,65,15,105,165,694,
,"0870, NT",8479,2614,3635,1086,1083,210,2508,5571,25186,
,"0880, NT",1541,445,869,379,447,108,436,1728,5953,
,"0885, NT",374,83,181,29,16,4,65,234,986,
,"0886, NT",383,115,178,52,46,0,106,249,1129,
,"2600, ACT",4382,251,545,172,99,11,396,1040,6896,
,"2601, ACT",4064,62,86,23,19,7,461,70,4792,
,"2602, ACT",17091,894,2585,784,831,132,1655,4604,28576,
,"2603, ACT",5290,352,754,230,193,23,454,1326,8622,
,"2604, ACT",5163,280,807,227,249,31,677,1214,8648,
,"2605, ACT",6641,388,1067,346,256,34,517,2079,11328,
,"2606, ACT",4812,274,881,243,248,38,388,1285,8169,
,"2607, ACT",7825,553,1504,430,351,30,522,2245,13460,
,"2609, ACT",287,66,193,69,52,6,111,114,898,
,"2611, ACT",12486,995,2775,801,663,67,971,4480,23238,
,"2612, ACT",10322,389,887,236,232,46,1268,1284,14664,
,"2614, ACT",10916,704,2012,600,480,66,967,3374,19119,
,"2615, ACT",21017,2122,6496,1662,1162,175,1851,9219,43704,
,"2617, ACT",16970,1074,3272,843,746,90,2198,4458,29651,
,"2900, ACT",860,61,275,44,27,3,43,172,1485,
,"2902, ACT",7575,764,2415,682,426,53,559,2973,15447,
,"2903, ACT",4676,462,1516,402,287,26,352,1850,9571,
,"2904, ACT",6625,726,2080,502,304,34,447,2314,13032,
,"2905, ACT",13040,1602,5238,1270,698,95,996,6284,29223,
,"2906, ACT",7726,1063,3071,752,395,69,837,4221,18134,
,"2911, ACT",397,26,36,3,3,0,12,99,576,
,"2912, ACT",3944,305,706,153,83,37,348,1574,7150,
,"2913, ACT",13284,1111,3028,722,504,80,852,5837,25418,
,"2914, ACT",6973,597,1370,280,178,19,362,4047,13826,
,"6798, OT",448,103,204,23,113,46,872,263,2072,
,"6799, OT",138,32,51,12,25,119,44,129,550,
,"2540 crosses NSW/OT",9900,2293,11691,4031,2432,98,3740,7552,41737,
,"2618 crosses NSW/ACT",679,49,238,46,32,0,53,293,1390,
,"2620 crosses NSW/ACT",14731,1843,6712,1803,1557,173,2804,6809,36432,
,"3585 crosses Vic./NSW",2751,1497,1812,844,892,96,704,2149,10745,
,"3644 crosses Vic./NSW",1940,1147,1593,774,834,65,695,1733,8781,
,"4383 crosses Qld/NSW",147,36,177,72,64,5,79,145,725,
,"4825 crosses Qld/NT",6481,1422,4238,865,1001,133,2814,5307,22261,
,"0872 crosses NT/SA/WA",1979,737,1780,1309,2812,684,2100,4083,15484,
,"No Usual Address (Aust.)",15997,3649,9163,2981,2187,310,8954,4491,47732,
,"Migratory - Offshore - Shipping (Aust.)",472,146,300,59,52,11,197,31,1268,
,"Total",8260553,1684371,3691090,1098426,1020482,142570,1466203,4144024,21507719,

"Data Source: 2011 Census of Population and Housing"

"INFO","Cells in this table have been randomly adjusted to avoid the release of confidential data."


"26","No reliance should be placed on small cells."
"27","For details on a classification and associated data quality information click on the blue i-links in the table."
"28","Cells in this table have been randomly adjusted to avoid the release of confidential data."


Table generated using ABS TableBuilder
"Copyright, Commonwealth of Australia"
