"Postal Areas (UR) by Occupation (OCCP)"
"Counting: Persons, Place of Usual Residence"

,"Occupation (OCCP)","Community and Personal Service Workers nfd","Health and Welfare Support Workers nfd","Ambulance Officers and Paramedics","Dental Hygienists, Technicians and Therapists","Diversional Therapists","Enrolled and Mothercraft Nurses","Indigenous Health Workers","Massage Therapists","Welfare Support Workers","Carers and Aides nfd","Child Carers","Education Aides","Personal Carers and Assistants nfd","Aged and Disabled Carers","Dental Assistants","Nursing Support and Personal Care Workers","Special Care Workers","Hospitality Workers nfd","Bar Attendants and Baristas","Cafe Workers","Gaming Workers","Hotel Service Managers","Waiters","Other Hospitality Workers","Protective Service Workers nfd","Defence Force Members, Fire Fighters and Police nfd","Defence Force Members - Other Ranks","Fire and Emergency Workers","Police","Prison and Security Officers nfd","Prison Officers","Security Officers and Guards","Sports and Personal Service Workers nfd","Personal Service and Travel Workers nfd","Beauty Therapists","Driving Instructors","Funeral Workers","Gallery, Museum and Tour Guides","Personal Care Consultants","Tourism and Travel Advisers","Travel Attendants","Other Personal Service Workers","Sports and Fitness Workers nfd","Fitness Instructors","Outdoor Adventure Guides","Sports Coaches, Instructors and Officials","Sportspersons","Total",
,"Postal Areas (UR)",
,"3864, Vic",0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,
,"3865, Vic",0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
,"3869, Vic",0,0,0,0,0,0,0,0,0,0,7,11,0,15,5,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,60,
,"3870, Vic",0,0,0,0,0,0,0,6,11,0,9,12,0,6,0,4,0,0,0,5,0,0,9,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,
,"3871, Vic",0,0,3,0,4,3,0,4,5,0,3,7,0,27,0,7,0,0,6,4,0,0,18,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,115,
,"3873, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,
,"3874, Vic",0,0,0,0,0,0,0,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,
,"3875, Vic",0,0,23,3,5,22,0,10,41,4,72,95,5,150,15,40,4,7,35,27,3,0,59,0,0,0,0,9,31,0,4,15,0,0,12,4,6,0,0,13,0,17,0,11,13,16,4,775,
,"3878, Vic",0,0,7,0,0,3,0,0,4,0,4,3,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,38,
,"3880, Vic",0,0,4,0,4,5,0,0,9,0,15,15,0,36,3,15,0,0,4,4,0,0,9,0,0,0,0,4,4,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,9,5,0,158,
,"3882, Vic",0,0,0,0,0,0,0,0,0,0,6,5,0,14,0,3,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,
,"3885, Vic",0,0,0,0,0,0,0,0,19,0,9,6,0,23,0,5,0,0,5,5,0,0,4,0,0,0,0,5,11,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,102,
,"3886, Vic",0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,
,"3887, Vic",0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,
,"3888, Vic",0,0,4,0,0,5,5,0,10,5,15,25,0,36,3,10,0,0,6,0,0,0,17,0,0,0,0,12,11,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,4,4,185,
,"3889, Vic",0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
,"3890, Vic",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
,"3891, Vic",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
,"3892, Vic",0,0,7,0,0,0,0,0,5,0,6,0,0,6,0,0,0,0,9,6,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,
,"3895, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
,"3896, Vic",0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
,"3898, Vic",0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,37,
,"3900, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
,"3902, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
,"3903, Vic",0,0,0,0,0,0,0,5,0,0,5,3,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,
,"3904, Vic",0,0,0,0,0,0,0,0,6,0,0,10,0,13,0,5,0,0,7,0,0,0,18,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,
,"3909, Vic",0,0,16,0,5,3,7,3,10,7,34,43,0,60,5,18,0,10,27,5,0,4,45,0,0,0,0,3,18,0,3,4,0,0,3,0,0,0,0,3,0,0,0,0,0,12,4,352,
,"3910, Vic",0,0,26,3,9,15,0,12,46,5,149,100,7,112,29,89,4,6,41,23,4,0,83,3,0,0,7,21,77,0,4,38,0,0,28,11,6,0,5,18,3,14,0,25,12,57,6,1098,
,"3911, Vic",0,0,0,0,4,0,0,0,7,0,20,4,0,26,4,14,0,0,5,0,4,0,19,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,9,3,139,
,"3912, Vic",0,0,17,4,4,20,0,18,28,7,79,53,0,88,21,70,6,7,38,23,6,4,57,0,0,0,6,12,37,0,0,21,0,0,17,3,6,0,7,10,3,15,0,16,0,29,8,740,
,"3913, Vic",0,0,6,0,0,7,0,0,3,0,21,12,0,24,7,5,0,6,3,0,0,0,23,0,0,0,4,4,7,0,0,8,0,0,0,0,0,0,0,0,0,3,0,7,0,10,9,169,
,"3915, Vic",0,0,7,8,0,12,0,3,15,0,52,16,0,79,12,55,0,7,15,8,0,0,46,0,0,0,11,3,10,0,0,22,0,0,18,4,0,0,0,4,0,8,0,10,0,10,4,439,
,"3916, Vic",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
,"3918, Vic",0,0,5,0,4,5,0,4,7,0,21,9,0,16,9,13,0,0,0,5,0,0,14,0,0,0,6,6,11,0,0,3,0,0,4,0,0,0,0,9,0,0,0,5,0,5,0,161,
,"3919, Vic",0,0,4,0,0,6,0,5,4,0,17,8,0,28,7,22,0,0,5,4,4,0,15,0,0,0,10,0,4,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,167,
,"3920, Vic",0,0,0,0,0,8,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,201,
,"3921, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"3922, Vic",0,0,10,0,4,3,0,5,12,0,23,17,0,35,4,21,0,9,23,12,3,0,55,0,0,0,0,5,18,0,0,6,0,0,5,0,0,0,0,10,0,3,0,13,11,8,3,318,
,"3923, Vic",0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,27,
,"3925, Vic",0,0,10,0,0,0,0,4,7,4,6,10,0,13,0,14,0,6,9,5,0,0,27,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,133,
,"3926, Vic",0,0,0,0,0,0,0,4,3,0,14,8,0,13,3,6,0,0,5,4,0,0,32,0,0,0,0,3,10,0,0,6,0,0,0,0,0,0,0,6,0,0,0,3,5,8,0,133,
,"3927, Vic",0,0,0,0,0,0,0,6,4,0,5,10,0,4,0,10,0,0,0,4,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,64,
,"3928, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
,"3929, Vic",0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24,
,"3930, Vic",0,0,12,9,4,11,0,22,32,0,42,58,0,49,21,26,5,8,24,17,0,0,99,0,0,0,0,11,62,0,0,8,0,0,22,0,6,0,4,33,4,11,0,22,5,45,4,676,
,"3931, Vic",5,0,18,3,9,25,0,27,42,8,108,72,0,123,28,79,0,14,46,28,3,4,116,0,0,0,5,21,74,0,3,28,0,0,20,5,5,4,8,22,3,14,0,31,8,39,11,1059,
,"3933, Vic",0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,4,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,41,
,"3934, Vic",0,0,21,3,3,9,0,13,25,5,64,60,0,74,19,49,6,12,32,18,0,0,99,0,0,0,5,15,71,0,0,11,0,0,23,5,0,4,9,26,4,8,0,25,8,48,15,789,
,"3936, Vic",0,0,7,5,4,9,0,6,27,3,27,16,0,68,4,30,0,4,12,8,0,4,35,0,0,0,8,3,16,0,0,11,0,0,5,4,0,0,0,3,0,4,0,14,0,15,3,355,
,"3937, Vic",0,0,5,0,0,0,0,3,7,0,9,7,0,6,0,4,0,0,0,4,0,0,23,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,85,
,"3938, Vic",0,0,4,0,0,0,0,7,0,0,10,8,0,15,3,10,0,0,6,6,0,0,14,0,0,0,4,3,5,0,0,0,0,0,4,0,0,0,0,0,0,6,0,3,0,4,0,112,
,"3939, Vic",5,0,3,3,5,9,0,8,24,9,53,26,4,143,11,64,0,4,23,17,0,3,61,0,0,0,3,4,28,0,3,12,0,0,7,0,3,0,0,10,0,7,0,9,8,20,6,595,
,"3940, Vic",0,0,0,0,4,4,0,3,11,0,11,5,0,37,0,25,0,0,11,9,0,0,25,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,170,
,"3941, Vic",0,0,9,0,0,11,0,21,25,7,32,36,0,88,7,47,0,11,51,17,0,5,76,0,0,0,5,11,25,0,0,9,0,0,11,5,0,0,8,13,5,10,0,20,4,17,0,586,
,"3942, Vic",0,0,0,0,0,0,0,0,3,0,3,7,0,15,0,4,0,4,5,8,0,0,13,0,0,0,0,0,6,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,84,
,"3943, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,31,
,"3944, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"3945, Vic",0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,5,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,
,"3950, Vic",0,0,8,0,0,12,0,4,8,0,19,12,0,41,7,27,0,0,16,5,0,0,21,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,10,0,4,0,0,0,3,6,217,
,"3951, Vic",0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,
,"3953, Vic",0,0,3,0,0,12,0,6,8,3,31,25,0,41,3,24,0,0,13,10,0,0,31,0,0,0,0,0,15,0,0,5,0,0,10,0,6,0,0,4,0,4,0,10,4,4,0,272,
,"3954, Vic",0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
,"3956, Vic",0,0,0,0,0,0,0,0,6,0,10,3,0,16,0,10,0,0,11,5,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,77,
,"3957, Vic",0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,
,"3958, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,
,"3959, Vic",0,0,0,0,0,0,0,4,4,0,4,0,0,5,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,
,"3960, Vic",0,0,0,0,0,0,0,0,0,0,9,5,0,12,5,11,0,0,4,4,0,0,12,0,0,0,0,5,7,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,89,
,"3962, Vic",0,0,0,0,0,0,0,4,3,0,4,6,0,15,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,
,"3965, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"3966, Vic",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,
,"3971, Vic",0,0,6,0,0,5,0,4,0,0,12,17,0,29,3,18,0,6,7,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,122,
,"3975, Vic",0,0,0,0,0,12,0,4,16,0,100,22,0,80,10,51,0,3,17,14,4,3,33,6,0,0,5,0,16,0,0,24,0,0,15,5,5,0,0,22,0,5,0,8,0,11,3,494,
,"3976, Vic",0,0,0,3,3,20,0,12,34,12,188,34,5,201,19,132,0,4,19,21,8,9,56,3,0,0,0,0,13,0,0,64,0,0,9,7,0,0,0,16,0,11,0,7,0,30,4,944,
,"3977, Vic",6,7,39,14,18,60,0,20,134,26,485,190,5,490,67,286,11,26,86,71,25,3,170,6,0,3,3,19,143,0,9,144,0,0,68,16,12,4,13,50,3,32,8,42,8,55,41,2918,
,"3978, Vic",0,0,0,0,0,0,0,0,4,0,4,10,0,6,0,5,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,
,"3979, Vic",0,0,0,0,0,0,0,0,6,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,
,"3980, Vic",0,0,0,0,0,8,0,0,13,0,15,18,0,21,0,13,0,0,0,3,0,0,8,0,0,0,0,5,6,0,0,8,0,0,5,0,0,0,0,0,0,3,0,5,0,7,4,142,
,"3981, Vic",0,0,0,0,0,4,0,0,3,0,26,26,0,42,10,16,0,4,16,4,3,0,7,0,0,0,0,3,12,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,6,5,197,
,"3984, Vic",0,0,3,0,0,4,0,0,4,0,26,19,0,39,4,21,0,0,7,6,0,5,18,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,179,
,"3987, Vic",0,0,0,0,0,3,0,0,6,0,4,0,0,7,4,3,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,55,
,"3988, Vic",0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,
,"3991, Vic",0,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,
,"3992, Vic",0,0,4,0,0,0,0,0,4,0,0,5,0,12,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,
,"3995, Vic",0,0,7,0,6,12,0,3,14,3,46,37,0,78,8,33,4,4,37,10,0,8,42,0,0,0,0,0,22,0,0,6,0,0,5,0,9,0,4,0,0,0,0,8,0,3,0,409,
,"3996, Vic",0,0,5,0,6,0,0,4,12,0,9,11,0,32,4,23,0,0,9,3,0,6,26,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,4,0,178,
,"4000, Qld",0,0,3,6,0,6,0,17,15,0,30,3,0,14,7,28,0,17,106,24,17,15,202,8,0,0,19,3,6,0,3,24,0,0,8,0,0,5,8,45,28,5,0,31,0,9,9,721,
,"4005, Qld",0,0,6,0,0,6,0,10,26,0,34,7,0,30,11,38,4,9,98,9,3,9,114,4,0,0,9,5,9,0,0,18,0,0,13,0,0,4,4,44,22,7,0,20,4,5,4,586,
,"4006, Qld",0,0,5,6,3,0,0,11,18,0,52,11,0,31,16,33,0,10,124,21,8,10,142,10,0,0,17,11,23,0,3,41,0,0,28,0,4,4,5,60,42,8,0,44,0,12,6,819,
,"4007, Qld",0,8,0,3,0,3,0,3,7,0,28,13,0,16,5,19,4,3,59,7,0,8,70,0,0,0,0,4,7,0,0,19,0,0,12,0,0,6,7,19,39,9,0,23,5,18,5,429,
,"4008, Qld",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,
,"4009, Qld",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"4010, Qld",0,0,0,0,0,0,0,0,3,0,12,4,0,6,5,10,0,0,13,0,0,4,5,0,0,0,0,0,5,0,0,10,0,0,5,0,0,0,0,4,6,0,0,8,0,5,0,105,
,"4011, Qld",0,0,0,6,3,10,0,4,18,3,61,24,0,41,8,25,3,13,70,20,3,6,100,3,0,0,11,9,16,0,4,40,0,0,19,0,3,9,0,32,44,4,0,28,0,26,13,679,
,"4012, Qld",0,0,4,9,0,13,0,14,31,0,77,57,5,77,14,86,0,11,73,24,5,9,74,3,0,0,5,9,57,0,8,56,0,0,34,4,0,4,4,52,59,9,0,34,0,29,4,954,
,"4013, Qld",0,0,3,0,0,0,0,0,10,0,16,12,0,17,4,16,0,0,15,5,0,6,19,0,0,0,0,3,8,0,3,11,0,0,5,0,0,0,3,15,10,0,0,7,0,4,0,192,
,"4014, Qld",0,0,5,3,0,3,0,4,15,7,59,24,0,35,10,46,5,0,42,20,0,4,45,0,0,0,9,12,23,0,0,26,0,0,11,0,0,0,0,20,22,5,0,11,0,23,6,495,
,"4017, Qld",11,0,34,18,17,29,0,6,77,3,218,167,0,182,36,211,4,14,111,40,6,11,116,6,0,0,24,32,97,0,11,112,0,0,19,15,8,6,0,30,26,25,0,29,0,45,9,1805,
,"4018, Qld",0,0,5,0,5,8,0,0,18,0,73,24,0,49,8,57,0,7,28,14,5,3,31,0,0,0,19,4,22,0,0,36,0,0,16,0,0,0,0,18,5,3,0,3,0,13,3,477,
,"4019, Qld",0,0,7,3,6,17,0,12,49,8,107,87,0,141,11,116,0,13,61,28,4,0,66,3,0,0,3,19,41,0,8,46,0,0,19,4,4,0,0,10,5,9,0,20,4,16,3,950,
,"4020, Qld",0,0,16,5,11,19,0,11,47,7,105,88,0,135,15,104,0,9,50,32,5,6,91,4,0,0,6,13,47,0,10,45,0,0,6,4,12,4,0,13,23,16,0,20,4,29,6,1018,
,"4021, Qld",0,0,6,4,4,3,0,3,12,5,84,53,0,54,14,67,0,0,24,4,0,3,37,0,0,0,7,0,20,0,0,37,0,0,9,3,4,0,4,10,5,0,0,20,0,10,0,506,
,"4022, Qld",0,0,4,6,0,10,0,0,12,0,61,31,0,40,4,50,0,0,19,13,0,0,12,0,0,0,0,5,10,0,0,19,0,0,17,0,4,0,0,5,0,3,0,3,0,7,3,338,
,"4025, Qld",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,23,
,"4030, Qld",6,0,9,4,3,9,0,9,35,6,70,19,0,55,9,68,0,11,88,23,3,16,72,3,0,0,17,11,29,0,4,24,0,0,13,0,0,7,3,28,28,5,0,37,0,25,5,754,
,"4031, Qld",0,0,7,5,0,9,0,11,28,5,66,43,0,45,13,43,0,7,59,18,4,6,50,4,0,0,14,10,39,0,5,23,0,0,9,0,0,6,0,26,15,7,0,24,0,24,3,628,
,"4032, Qld",0,6,6,0,0,16,5,4,29,4,68,44,0,46,13,82,0,7,50,24,0,0,61,8,0,0,30,5,34,0,3,42,0,0,12,0,0,0,6,16,15,6,0,25,0,17,4,688,
,"4034, Qld",5,0,13,12,16,25,3,12,80,6,273,159,4,171,41,170,8,14,112,47,7,17,165,6,0,0,36,23,101,0,4,112,0,0,43,7,3,8,8,50,37,27,9,48,0,52,6,1940,
,"4035, Qld",0,0,16,5,5,17,0,14,39,3,150,133,0,67,15,66,4,7,76,30,6,5,91,6,0,0,66,22,122,0,8,39,0,0,25,0,9,0,4,37,14,12,0,41,0,54,13,1221,
,"4036, Qld",0,0,8,0,0,7,0,0,14,0,64,31,0,28,13,38,0,6,25,8,4,4,21,3,0,0,0,3,8,0,0,26,0,0,14,4,0,0,0,9,3,5,0,7,0,6,3,362,
,"4037, Qld",0,0,3,6,3,9,0,0,10,0,51,48,0,19,12,14,0,0,25,7,4,4,24,0,0,0,39,6,44,0,3,7,0,0,13,6,0,0,0,3,8,7,0,17,0,7,0,399,
,"4051, Qld",5,0,6,10,0,25,0,18,57,3,125,61,0,90,28,106,0,9,125,13,7,12,169,6,0,10,637,13,64,0,5,54,0,0,22,0,5,12,5,47,18,15,0,34,0,42,12,1870,
,"4053, Qld",6,0,39,28,3,33,0,21,82,5,268,162,9,139,46,154,0,11,119,45,11,9,175,4,0,0,280,39,161,0,12,88,0,0,28,6,10,8,0,75,29,26,0,67,0,64,7,2269,
,"4054, Qld",0,0,16,0,5,7,0,8,28,3,106,69,0,48,9,53,0,8,49,9,0,9,39,7,0,0,61,9,54,0,3,31,0,0,10,0,4,0,0,18,3,7,0,10,4,11,4,702,
,"4055, Qld",0,0,15,11,7,17,0,9,36,0,174,98,0,80,25,58,4,10,52,29,7,5,76,0,0,0,142,9,92,0,8,56,0,0,18,7,0,4,4,18,11,16,0,24,0,48,9,1179,
,"4059, Qld",0,0,8,3,5,9,0,7,27,0,54,19,0,31,11,55,5,16,128,13,6,5,126,8,0,0,16,0,24,0,0,15,0,0,7,0,0,0,0,17,6,7,0,30,5,21,3,687,
,"4060, Qld",0,0,9,9,0,6,0,5,23,0,50,47,0,19,8,35,4,9,54,23,3,6,91,4,0,0,20,8,33,0,0,18,0,0,9,0,0,4,4,14,7,3,0,13,0,25,4,567,
,"4061, Qld",0,0,9,16,3,5,0,17,37,0,85,75,0,34,14,32,4,5,60,13,5,10,75,3,0,0,13,6,46,0,3,10,0,0,30,6,3,4,3,18,7,9,0,27,3,38,6,734,
,"4064, Qld",6,0,10,8,0,4,0,9,21,0,41,20,0,22,6,17,0,5,85,18,10,9,102,6,0,0,7,3,15,0,0,10,0,0,8,0,0,3,0,23,5,8,0,18,4,17,4,524,
,"4065, Qld",0,0,4,5,0,0,0,9,27,0,40,16,0,14,11,12,0,3,38,8,0,0,78,0,0,0,4,7,31,0,0,10,0,0,10,6,0,4,4,14,5,7,0,20,0,21,0,408,
,"4066, Qld",0,0,4,11,5,10,0,10,29,3,59,21,0,29,20,50,0,12,132,17,0,14,226,5,0,0,17,3,16,0,0,15,0,0,13,5,0,3,7,34,9,12,0,44,0,33,8,876,
,"4067, Qld",0,0,0,0,0,5,0,0,6,0,38,14,0,16,3,9,0,7,63,17,0,0,128,6,0,0,0,0,6,0,0,9,0,0,7,7,0,4,4,9,0,12,0,14,4,15,0,403,
,"4068, Qld",6,0,13,10,0,8,0,19,36,0,105,49,0,56,20,47,14,9,125,22,3,7,219,8,0,0,20,7,32,0,3,23,0,0,22,0,0,9,4,54,8,16,0,42,0,55,8,1079,
,"4069, Qld",0,6,8,12,3,14,0,13,39,10,153,126,0,66,35,50,4,22,98,44,4,11,162,6,0,0,3,9,65,0,3,28,0,0,16,3,0,6,4,41,16,24,0,49,0,93,3,1249,
,"4070, Qld",0,0,9,3,0,6,0,5,12,5,77,37,0,32,10,19,4,0,30,8,0,5,44,0,0,0,14,11,54,0,3,14,0,0,11,7,0,5,5,9,8,5,0,10,0,27,0,489,
,"4072, Qld",0,0,0,0,0,0,0,0,4,0,9,0,0,0,5,3,4,8,22,6,0,0,70,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,5,16,0,167,
,"4073, Qld",0,0,4,5,0,9,0,4,15,0,60,34,0,16,7,26,0,5,15,11,0,7,43,0,0,0,5,4,40,0,4,13,0,0,5,4,0,0,0,10,3,3,0,23,0,18,0,393,
